#! FIELDS time cv1 cv2 metad.bias metad.rbias metad.rct
#! SET min_cv1 -pi
#! SET max_cv1 pi
#! SET min_cv2 -pi
#! SET max_cv2 pi
 38.600000 -2.510988 0.101008 3.437620 -7.578147 11.013900
 38.700000 -1.921399 0.399469 8.425408 -2.588492 11.022400
 38.800000 -1.367996 0.715780 13.389198 2.366798 11.038427
 38.900000 -1.214941 0.696424 12.229375 1.190949 11.054478
 39.000000 -1.511592 1.123725 14.267264 3.212787 11.073048
 39.100000 -1.029564 1.159831 9.505522 -1.567526 11.090701
 39.200000 -1.373201 1.355305 14.234456 3.143755 11.111001
 39.300000 -0.978218 0.973497 8.628132 -2.482869 11.128054
 39.400000 -1.571671 0.989340 14.201344 3.073290 11.148034
 39.500000 -1.692986 0.706334 12.441319 1.293285 11.165944
 39.600000 -1.992541 0.427629 8.069015 -3.096929 11.174445
 39.700000 -2.319011 0.242372 5.114705 -6.059741 11.174576
 39.800000 -2.290550 0.005654 4.831701 -6.342875 11.174159
 39.900000 -2.550223 -0.347018 2.279533 -8.894626 11.171871
 40.000000 -2.546266 -0.397520 2.768951 -8.402921 11.169699
 40.100000 -2.678587 -0.623972 1.528291 -9.641408 11.167206
 40.200000 -2.554137 -0.809180 1.557761 -9.609446 11.164705
 40.300000 -2.486870 -1.142426 0.763332 -10.401373 11.162049
 40.400000 -2.641429 -1.558079 0.341574 -10.820475 11.159385
 40.500000 -2.675499 -1.443700 1.429937 -9.729448 11.156947
 40.600000 -2.605345 -1.299197 2.399987 -8.756960 11.154678
 40.700000 -2.568974 -0.970086 2.962477 -8.192201 11.152453
 40.800000 -2.807091 -0.699552 2.641856 -8.510597 11.150179
 40.900000 -2.832441 -0.319538 2.850940 -8.299239 11.147962
 41.000000 -2.403130 0.287759 6.024835 -5.123127 11.147737
 41.100000 -2.026754 0.582571 8.886915 -2.260821 11.157004
 41.200000 -1.313794 0.916410 14.414990 3.257986 11.177480
 41.300000 -0.897911 1.307031 7.726551 -3.450929 11.193711
 41.400000 -1.361943 2.093719 14.849303 3.655592 11.217871
 41.500000 -1.680913 2.510296 14.003623 2.785752 11.245987
 41.600000 -2.356155 2.956697 14.663587 3.417600 11.276339
 41.700000 -2.909553 -3.068563 10.150518 -1.125821 11.293312
 41.800000 -2.983654 -2.721914 4.339842 -6.953470 11.298488
